資料時間,工單編號,產品編號,產品名稱,週期時間(秒),關模時間(秒),開模時間(秒),射出時間(秒),保壓時間(秒),加料時間(秒),延遲加料時間(秒),射出系統壓力峰值(bar),模穴壓力峰值(1)(bar),VP切換響應位置(mm),保壓完位置(mm),加料完位置(mm),殘量容積(cm3),射出速度峰值(mm/s),機台油溫(℃),第一段料溫(℃),第二段料溫(℃),第三段料溫(℃),第四段料溫(℃),第五段料溫(℃),第六段料溫(℃),重量(1),重量(2),NG
2019/6/6 12:43,19040103,,G4812,42.88,5.93,3.58,2.62,3,18.86,0.5,1078.62,0,14.95,5.4,120.07,23.86,122.06,36.9,240.4,235,230,223,208.4,184.9,0,0,0
2019/6/6 12:42,19040103,,G4812,42.86,5.94,3.58,2.62,3,18.79,0.5,1084.92,0,14.98,5.43,120.04,23.97,122.72,36.8,240.8,234.8,230.2,223.3,208.4,185.1,0,0,0
2019/6/6 12:41,19040103,,G4812,42.81,5.93,3.59,2.62,3,18.77,0.5,1076.95,0,14.98,5.43,120.04,23.97,122.18,36.9,241.2,234.9,230.1,223.4,208.5,185.1,0,0,0
2019/6/6 12:40,19040103,,G4812,42.86,5.93,3.58,2.62,3,18.85,0.5,1086.77,0,14.95,5.43,120.02,23.97,122.72,36.8,241.5,235.7,230.1,223.4,208.5,185.1,0,0,0
2019/6/6 12:40,19040103,,G4812,42.83,5.94,3.59,2.62,3,19,0.5,1079.91,0,14.98,5.35,120.02,23.65,122.17,36.9,242.3,235.4,230.2,223.4,208.5,185.3,0,0,0
2019/6/6 12:39,19040103,,G4812,42.91,5.96,3.59,2.62,3,19.04,0.5,1081.95,0,14.98,5.28,120.02,23.33,122.15,36.8,243.3,234.8,230,223.4,208.3,185.2,0,0,0
2019/6/6 12:38,19040103,,G4812,42.87,5.99,3.58,2.61,3,18.99,0.5,1084.92,0,14.98,5.43,120,23.97,122.19,36.9,243.5,235.7,229.9,223.4,208.3,185.2,0,0,0
2019/6/6 12:38,19040103,,G4812,42.86,5.99,3.58,2.61,3,18.81,0.5,1080.1,0,14.98,5.43,120.09,23.97,122.03,37,241.8,235.7,229.9,223.3,208.3,185.2,0,0,0
2019/6/6 12:37,19040103,,G4812,42.88,5.98,3.58,2.62,3,18.82,0.5,1083.44,0,14.98,5.45,120.07,24.08,122.68,36.9,239,234.7,230,223.2,208.3,185.2,0,0,0
2019/6/6 12:36,19040103,,G4812,42.89,6,3.58,2.62,3,18.85,0.5,1081.58,0,14.98,5.31,120.04,23.44,122.13,36.9,239.1,234.5,230,223.1,208.4,185.2,0,0,0
2019/6/6 12:35,19040103,,G4812,42.88,5.99,3.58,2.61,3,18.8,0.5,1081.77,0,14.98,5.43,120.04,23.97,122.17,36.8,239.3,234.8,229.8,223.1,208.2,185,0,0,0
2019/6/6 12:35,19040103,,G4812,42.9,5.98,3.58,2.62,3,18.86,0.5,1085.1,0,14.98,5.38,120.04,23.76,122.68,36.8,239.6,235.1,229.9,223.1,208.1,184.9,0,0,0
2019/6/6 12:34,19040103,,G4812,42.86,5.98,3.58,2.62,3,18.83,0.5,1083.62,0,14.98,5.31,120.04,23.44,122.1,36.8,239.9,235.2,230,223.2,208.2,184.9,0,0,0
2019/6/6 12:33,19040103,,G4812,42.94,5.99,3.58,2.61,3,18.8,0.5,1088.63,0,14.98,5.45,120.04,24.08,121.93,36.9,240.3,234.7,230.1,223.2,208.3,185,0,0,0
2019/6/6 12:33,19040103,,G4812,42.94,5.99,3.59,2.62,3,19.03,0.5,1080.1,0,14.98,5.45,120.02,24.08,122.38,36.8,240.8,234.7,230,222.9,208.3,185,0,0,0
2019/6/6 12:32,19040103,,G4812,42.86,5.98,3.58,2.62,3,18.8,0.5,1083.07,0,14.98,5.43,120.02,23.97,122.41,36.9,241.2,234.8,229.9,222.8,208.3,185.1,0,0,0
2019/6/6 12:31,19040103,,G4812,42.87,5.98,3.58,2.61,3,18.8,0.5,1080.1,0,14.98,5.43,119.97,23.97,122.23,36.9,241.7,235.2,229.9,222.9,208.2,185.1,0,0,0
2019/6/6 12:30,19040103,,G4812,42.89,5.98,3.58,2.62,3,18.79,0.5,1080.29,0,14.98,5.45,120.04,24.08,122.8,36.8,242.5,235.3,229.9,222.9,208.2,185.1,0,0,0
2019/6/6 12:30,19040103,,G4812,42.87,5.99,3.58,2.62,3,18.8,0.5,1081.95,0,14.98,5.43,120.04,23.97,122.21,36.9,243.7,235.1,230,223.1,208.2,185.1,0,0,0
2019/6/6 12:29,19040103,,G4812,42.87,5.98,3.58,2.62,3,18.77,0.5,1088.44,0,14.98,5.45,120.04,24.08,122.28,36.8,243.7,234.7,230,223.1,208.2,185,0,0,0
2019/6/6 12:28,19040103,,G4812,42.86,5.98,3.58,2.62,3,18.84,0.5,1088.81,0,14.98,5.26,120.02,23.22,122.01,36.7,241.7,234.6,230,223.1,208.2,184.9,0,0,0
2019/6/6 12:28,19040103,,G4812,42.88,5.99,3.59,2.61,3,19,0.5,1080.29,0,14.98,5.38,120.02,23.76,122.29,36.8,239,234.8,230,222.9,208.1,185,0,0,0
2019/6/6 12:27,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.8,0.5,1081.4,0,14.98,5.45,120,24.08,122.49,36.9,239.1,234.8,230,223.1,208.3,185.2,0,0,0
2019/6/6 12:26,19040103,,G4812,42.91,5.98,3.58,2.61,3,18.86,0.5,1076.95,0,14.98,5.4,120.04,23.86,122.05,36.9,239.4,234.9,230,223.1,208.3,185.2,0,0,0
2019/6/6 12:25,19040103,,G4812,42.86,5.98,3.58,2.62,3,18.83,0.5,1075.28,0,14.98,5.43,120.04,23.97,122.26,36.7,239.8,235.6,230.1,223.1,208.3,185.1,0,0,0
2019/6/6 12:25,19040103,,G4812,42.87,5.98,3.58,2.62,3,18.89,0.5,1079.73,0,14.98,5.45,120.02,24.08,122.19,36.9,240.2,234.6,230,222.8,208.2,184.9,0,0,0
2019/6/6 12:24,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.78,0.5,1075.47,0,14.98,5.35,120,23.65,122.52,37,240.4,235.1,230.1,222.8,208.2,184.9,0,0,0
2019/6/6 12:23,19040103,,G4812,42.88,5.99,3.59,2.62,3,18.84,0.5,1079.73,0,14.98,5.35,120,23.65,122.22,36.7,240.7,234.5,230.1,222.8,208.2,184.9,0,0,0
2019/6/6 12:23,19040103,,G4812,42.95,5.98,3.59,2.62,3,18.85,0.5,1081.21,0,14.98,5.35,120,23.65,122.66,36.9,241.2,234.7,230.1,222.8,208.1,185,0,0,0
2019/6/6 12:22,19040103,,G4812,42.93,5.99,3.59,2.62,3,18.86,0.5,1081.58,0,14.98,5.28,120,23.33,122.37,36.8,241.8,235.2,230.1,222.9,208.1,185,0,0,0
2019/6/6 12:21,19040103,,G4812,42.86,5.97,3.59,2.62,3,18.77,0.5,1078.99,0,14.98,5.31,120.04,23.44,122.12,37,242.6,235.4,230.1,223.1,208.2,185.1,0,0,0
2019/6/6 12:20,19040103,,G4812,42.86,5.98,3.59,2.61,3,18.84,0.5,1081.4,0,14.98,5.31,120.02,23.44,122.16,37,243.6,235.2,230.1,222.9,208.1,184.9,0,0,0
2019/6/6 12:20,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.77,0.5,1081.95,0,14.98,5.43,120.04,23.97,121.91,36.8,243.7,234.9,230,222.7,208,184.9,0,0,0
2019/6/6 12:19,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.78,0.5,1080.1,0,14.98,5.28,120.02,23.33,122.22,36.9,240.9,235,229.8,222.6,208.1,184.8,0,0,0
2019/6/6 12:18,19040103,,G4812,42.86,5.97,3.59,2.62,3,18.83,0.5,1086.77,0,14.98,5.43,120.04,23.97,122.56,36.9,238.8,234.7,229.9,222.6,208,184.9,0,0,0
2019/6/6 12:18,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.79,0.5,1079.91,0,14.98,5.4,120.04,23.86,122.1,36.8,238.9,234.9,230,222.7,208,184.8,0,0,0
2019/6/6 12:17,19040103,,G4812,42.95,5.98,3.59,2.62,3,18.81,0.5,1080.29,0,14.98,5.28,120.04,23.33,122.12,36.9,239.4,235,230.1,222.9,208,184.9,0,0,0
2019/6/6 12:16,19040103,,G4812,42.9,6,3.59,2.62,3,18.85,0.5,1081.77,0,14.98,5.43,120.02,23.97,121.89,37,239.8,235,229.9,222.7,208,184.9,0,0,0
2019/6/6 12:15,19040103,,G4812,42.9,5.95,3.59,2.62,3,18.88,0.5,1085.1,0,14.98,5.28,120.02,23.33,122.7,36.8,240.2,235,229.8,222.6,208,184.8,0,0,0
2019/6/6 12:15,19040103,,G4812,42.89,5.95,3.6,2.62,3,18.8,0.5,1084.55,0,14.98,5.45,120.02,24.08,122.49,36.7,240.5,234.4,229.8,222.7,207.9,184.8,0,0,0
2019/6/6 12:14,19040103,,G4812,42.86,5.93,3.6,2.62,3,19,0.5,1083.25,0,14.98,5.38,120.02,23.76,122.22,36.7,240.8,234.7,230.1,222.8,207.8,184.9,0,0,0
2019/6/6 12:13,19040103,,G4812,42.84,5.95,3.59,2.62,3,18.73,0.5,1083.62,0,14.98,5.4,120.04,23.86,121.95,36.8,241.3,234.8,230,222.9,207.6,184.8,0,0,0
2019/6/6 12:13,19040103,,G4812,42.89,5.98,3.6,2.62,3,18.98,0.5,1085.1,0,14.98,5.33,119.97,23.54,122.01,36.8,242.1,234.5,229.9,222.8,207.9,184.9,0,0,0
2019/6/6 12:12,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.79,0.5,1083.44,0,14.98,5.31,120.04,23.44,122.2,36.9,242.9,234.6,229.9,222.8,207.9,185,0,0,0
2019/6/6 12:11,19040103,,G4812,42.91,5.97,3.6,2.62,3,19.04,0.5,1081.03,0,14.98,5.4,120.02,23.86,122.27,36.9,243.4,234.6,229.9,222.9,207.9,185.1,0,0,0
2019/6/6 12:10,19040103,,G4812,42.87,5.98,3.59,2.62,3,18.85,0.5,1085.1,0,14.98,5.38,120.04,23.76,122.32,36.8,243.6,235.5,229.9,223.2,208,185.1,0,0,0
2019/6/6 12:10,19040103,,G4812,42.86,5.99,3.59,2.62,3,18.85,0.5,1075.28,0,14.98,5.4,120.04,23.86,122.08,36.8,241.2,236,229.8,223.1,207.9,185.1,0,0,0
2019/6/6 12:09,19040103,,G4812,42.89,5.98,3.59,2.62,3,18.82,0.5,1076.95,0,14.98,5.45,120.02,24.08,121.98,36.8,238.8,235.9,229.9,223.2,208,185,0,0,0
2019/6/6 12:08,19040103,,G4812,42.95,5.99,3.59,2.62,3,18.85,0.5,1079.91,0,14.98,5.33,120.07,23.54,122.03,36.8,239.1,235.7,230,223.1,208,185,0,0,0
2019/6/6 12:08,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.82,0.5,1084.92,0,14.98,5.45,120.02,24.08,122.44,36.8,239.4,234.9,230.1,222.8,207.9,185,0,0,0
2019/6/6 12:07,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.82,0.5,1089.74,0,14.98,5.28,120.07,23.33,122.13,36.7,239.8,235.2,230.1,223,208,185,0,0,0
2019/6/6 12:06,19040103,,G4812,42.88,5.98,3.59,2.62,3,18.79,0.5,1078.62,0,14.98,5.31,120.02,23.44,122.33,36.8,240.2,235.1,230,222.9,208,184.9,0,0,0
2019/6/6 12:05,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.83,0.5,1080.47,0,14.98,5.4,120,23.86,121.84,36.9,240.6,235,230,222.9,207.9,184.8,0,0,0
2019/6/6 12:05,19040103,,G4812,42.86,5.95,3.59,2.62,3,18.83,0.5,1078.62,0,14.98,5.31,120.04,23.44,122.18,36.8,240.9,235.1,230.1,222.8,207.7,184.9,0,0,0
2019/6/6 12:04,19040103,,G4812,42.92,5.93,3.61,2.62,3,19.06,0.5,1078.62,0,14.98,5.28,119.97,23.33,122.08,36.7,241.1,235.3,230.2,222.7,207.7,184.8,0,0,0
2019/6/6 12:03,19040103,,G4812,42.85,5.92,3.6,2.62,3,19,0.5,1081.77,0,14.98,5.35,120,23.65,122.06,36.9,241.8,235.2,230.2,222.6,208,184.9,0,0,0
2019/6/6 12:03,19040103,,G4812,42.88,5.93,3.6,2.62,3,18.82,0.5,1080.84,0,14.98,5.43,120,23.97,122.24,36.8,243.2,236.1,230.1,222.9,208,184.9,0,0,0
2019/6/6 12:02,19040103,,G4812,42.86,5.95,3.6,2.63,3,19,0.5,1081.95,0,14.98,5.31,120.02,23.44,122.94,36.8,243.7,235.6,230.1,222.9,208.2,185.1,0,0,0
2019/6/6 12:01,19040103,,G4812,42.92,5.98,3.59,2.62,3,18.79,0.5,1081.95,0,14.98,5.31,120,23.44,122.11,36.8,243.5,235,230,222.9,208.2,185,0,0,0
2019/6/6 12:00,19040103,,G4812,42.98,5.99,3.61,2.62,3,19.01,0.5,1086.59,0,14.98,5.35,119.95,23.65,122.11,36.8,240.3,235,229.9,223,208,184.9,0,0,0
2019/6/6 12:00,19040103,,G4812,42.89,5.99,3.6,2.62,3,18.84,0.5,1078.43,0,14.98,5.35,120.02,23.65,122.02,36.9,238.8,234.7,229.9,222.9,208,185,0,0,0
2019/6/6 11:59,19040103,,G4812,42.86,5.98,3.6,2.61,3,18.81,0.5,1078.62,0,14.98,5.43,120.02,23.97,122.08,36.8,239.2,234.6,229.9,222.9,208.1,185,0,0,0
2019/6/6 11:58,19040103,,G4812,42.91,5.98,3.59,2.62,3,18.83,0.5,1081.58,0,14.98,5.43,120.04,23.97,121.99,36.8,239.5,234.8,229.9,223.1,208.1,184.9,0,0,0
2019/6/6 11:58,19040103,,G4812,42.94,5.98,3.59,2.62,3,18.82,0.5,1078.62,0,14.98,5.43,120.04,23.97,122.41,36.7,239.8,234.7,230,223.1,208.1,184.8,0,0,0
2019/6/6 11:57,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.88,0.5,1089.92,0,14.98,5.4,120,23.86,122.14,36.7,240,234.3,230,223.2,208.1,184.8,0,0,0
2019/6/6 11:56,19040103,,G4812,42.9,5.98,3.59,2.62,3,18.83,0.5,1084.36,0,14.98,5.45,120.07,24.08,122.04,36.8,240.6,235.2,229.9,223.3,208,184.8,0,0,0
2019/6/6 11:55,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.83,0.5,1080.29,0,14.98,5.45,120,24.08,122.77,36.6,240.9,235.8,229.9,223.2,208.1,184.9,0,0,0
2019/6/6 11:55,19040103,,G4812,42.96,5.98,3.59,2.62,3,18.84,0.5,1081.58,0,14.98,5.4,120.04,23.86,122.7,36.6,241.5,235.1,230,223,208,185.1,0,0,0
2019/6/6 11:54,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.82,0.5,1076.95,0,14.98,5.31,120,23.44,122,36.7,242.2,234.6,230.1,222.8,207.9,185,0,0,0
2019/6/6 11:53,19040103,,G4812,42.89,5.99,3.59,2.62,3,18.88,0.5,1085.1,0,14.98,5.45,120.04,24.08,122.04,36.7,243,234.5,230,223,208.1,185.2,0,0,0
2019/6/6 11:53,19040103,,G4812,42.87,5.97,3.59,2.62,3,18.85,0.5,1078.62,0,14.98,5.45,120.04,24.08,122.36,36.7,243.9,234.9,230.2,223,208.1,185.1,0,0,0
2019/6/6 11:52,19040103,,G4812,42.89,5.92,3.59,2.62,3,18.82,0.5,1090.11,0,14.98,5.43,120.09,23.97,121.91,36.6,243.4,235.1,230.1,223,208.1,185.1,0,0,0
2019/6/6 11:51,19040103,,G4812,42.86,5.92,3.59,2.62,3,18.83,0.5,1081.95,0,14.98,5.43,120.07,23.97,122.62,36.7,240.4,235,230.2,222.9,208.1,185,0,0,0
2019/6/6 11:50,19040103,,G4812,42.82,5.94,3.59,2.62,3,18.82,0.5,1081.95,0,14.98,5.45,120.04,24.08,122.02,36.7,238.9,235.1,230.1,222.8,208,185.1,0,0,0
2019/6/6 11:50,19040103,,G4812,42.91,5.99,3.59,2.62,3,18.88,0.5,1088.44,0,14.98,5.45,120.02,24.08,122.04,36.6,239.1,235,229.9,222.7,207.8,185.1,0,0,0
2019/6/6 11:49,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.89,0.5,1084.92,0,14.98,5.43,120.07,23.97,121.87,36.6,239.5,235.2,229.9,222.7,207.7,185.1,0,0,0
2019/6/6 11:48,19040103,,G4812,42.86,5.98,3.59,2.62,3,18.9,0.5,1084.92,0,14.98,5.45,120.04,24.08,122.22,36.6,239.8,235.4,229.8,222.6,207.7,184.9,0,0,0
2019/6/6 11:48,19040103,,G4812,42.91,5.97,3.6,2.62,3,19.02,0.5,1091.59,0,14.95,5.45,120.02,24.08,121.71,36.6,240.3,235.1,229.9,222.6,207.7,184.9,0,0,0
2019/6/6 11:47,19040103,,G4812,42.89,5.96,3.59,2.62,3,18.9,0.5,1075.65,0,14.98,5.43,120,23.97,122.34,36.6,240.6,234.8,230,222.6,207.7,184.9,0,0,0
2019/6/6 11:46,19040103,,G4812,42.85,5.97,3.58,2.62,3,18.7,0.5,1094.74,0,14.98,7.51,119.95,33.16,121.92,36.6,240.8,234.9,229.9,222.7,207.7,185,0,0,0
2019/6/6 11:45,19040103,,G4812,42.95,5.98,3.58,2.62,3,18.68,0.5,1083.44,0,14.98,7.48,120.07,33.05,122,36.6,241.5,234.7,230,222.8,207.7,184.9,0,0,0
2019/6/6 11:45,19040103,,G4812,42.85,5.93,3.58,2.62,3,18.69,0.5,1086.77,0,14.98,7.53,120.04,33.27,122.14,36.7,242.3,234.2,230.1,222.9,207.7,185,0,0,0
2019/6/6 11:44,19040103,,G4812,42.85,5.95,3.58,2.62,3,18.72,0.5,1088.25,0,14.98,7.41,120.02,32.73,122.16,36.6,243.2,235,230,222.8,207.7,185,0,0,0
2019/6/6 11:43,19040103,,G4812,42.89,5.96,3.58,2.62,3,18.67,0.5,1088.63,0,14.98,7.46,120,32.95,122.4,36.6,244,234.6,230.2,222.9,207.6,185.1,0,0,0
2019/6/6 11:43,19040103,,G4812,42.92,5.96,3.58,2.62,3,18.73,0.5,1081.95,0,14.98,7.43,120.02,32.84,122.71,36.6,243,234.5,230.1,222.8,207.7,185.1,0,0,0
2019/6/6 11:42,19040103,,G4812,42.86,5.93,3.58,2.62,3,18.73,0.5,1081.95,0,14.98,7.48,120,33.05,122.15,36.5,239.5,234.8,230,222.7,207.8,184.9,0,0,0
2019/6/6 11:41,19040103,,G4812,42.88,5.93,3.58,2.62,3,18.67,0.5,1080.47,0,14.98,7.48,120.02,33.05,121.9,36.6,238.9,234.9,229.9,222.9,208,184.9,0,0,0
2019/6/6 11:40,19040103,,G4812,42.86,5.93,3.58,2.62,3,18.7,0.5,1078.62,0,14.98,7.51,120.07,33.16,121.99,36.5,239.1,235,229.9,222.8,207.8,184.9,0,0,0
2019/6/6 11:40,19040103,,G4812,42.88,5.93,3.59,2.62,3,18.71,0.5,1088.44,0,14.98,7.48,120.07,33.05,122.39,36.6,239.5,233.9,230,222.8,207.8,185.1,0,0,0
